"trade_date","country","beta","size","momentum","book_to_price","residual_volatility","liquidity","profitability","investment_quality"
"2023-12-01",0.001166,0.000392,0.001882,0.002059,0.001445,-0.000928,0.003498,0.000396,0.001235
"2023-12-04",-0.00346,-0.003513,-0.002092,0.001864,-0.000803,-0.001759,0.001296,0.000091,0.001262
"2023-12-05",-0.01653,-0.001191,-0.009354,-0.000803,0.001821,0.009074,-0.007625,0.001294,0.000176
"2023-12-06",0.001532,0.001148,-0.001028,-0.001255,0.000147,-0.002482,0.001134,0.000925,-0.000128
"2023-12-07",-0.000986,0.001473,-0.002163,0.001041,0.001873,0.003301,-0.003611,0.000442,-0.000522
"2023-12-08",0.002347,0.001816,0.006182,-0.000033,0.001081,0.004977,-0.0016,0.000937,-0.001931
"2023-12-11",0.008823,-0.00032,0.003118,0.003016,-0.001893,-0.004164,0.001293,0.000375,-0.0002
"2023-12-12",0.002433,-0.001472,-0.003545,0.001285,0.000853,0.000649,-0.000185,-0.000019,0.001264
"2023-12-13",-0.012494,-0.002281,-0.005673,0.002365,0.000767,0.001139,-0.003638,0.001023,0.000036
"2023-12-14",-0.0041,-0.000786,-0.002876,-0.000996,0.000274,-0.000218,-0.003015,0.000736,-0.000195
"2023-12-15",-0.005604,0.000805,-0.003165,-0.002217,0.000193,-0.000428,0.001429,-0.000047,-0.000065
"2023-12-18",-0.007222,-0.001823,-0.002011,0.003778,0.0008,0.002708,-0.002743,0.001638,-0.000782
"2023-12-19",-0.000423,0.001779,-0.00072,0.000578,-0.000848,-0.002127,0.0014,-0.000245,-0.000865
"2023-12-20",-0.011654,-0.001895,-0.005432,0.000411,0.000078,-0.000105,-0.00122,0.000211,-0.000817
"2023-12-21",0.005673,0.001615,0.005388,-0.003931,-0.001924,-0.006076,0.005528,-0.000423,0.001435
"2023-12-22",-0.002833,-0.00059,0.002642,-0.001977,0.000251,0.002226,-0.003636,-0.0001,-0.000664
"2023-12-25",0.003086,0.001365,0.000876,0.002127,0.000593,0.006241,-0.003853,-0.000023,-0.000361
"2023-12-26",-0.008207,-0.0029,-0.000535,-0.000726,0.000433,0.003778,-0.002626,0.00075,0.000203
"2023-12-27",0.006106,-0.000891,0.000283,0.005379,-0.000331,-0.004746,0.001132,-0.00144,-0.000668
"2023-12-28",0.015655,0.005926,-0.004667,-0.013995,-0.00027,0.003735,0.001493,0.000136,0.000905
"2023-12-29",0.007201,0.001766,-0.004138,0.004583,-0.000666,0.002,-0.001896,0.00045,-0.000012
"2024-01-02",-0.005273,-0.004166,-0.008837,0.00303,0.000514,-0.003394,-0.001426,0.000102,0.00191
"2024-01-03",-0.001302,-0.002781,-0.000383,-0.000721,0.002151,-0.001557,0.000419,-0.000557,0.001539
"2024-01-04",-0.006973,-0.002268,-0.002401,0.003657,0.000005,-0.002871,-0.000157,-0.00049,-0.000086
"2024-01-05",-0.009268,-0.000758,0.003536,0.000162,-0.000141,-0.006091,-0.000213,0.000113,-0.000608
"2024-01-08",-0.016656,-0.001887,0.000874,0.000285,-0.000925,-0.004149,0.004203,-0.00057,0.000948
"2024-01-09",0.002566,0.000455,-0.000443,-0.001122,-0.001227,-0.002988,0.002078,-0.001421,0.000852
"2024-01-10",-0.003997,0.000727,-0.000753,-0.003096,0.000673,0.002368,-0.004549,0.001568,-0.000264
"2024-01-11",0.00661,0.003279,-0.001959,-0.002978,-0.000184,0.002825,0.003289,-0.000024,0.000683
"2024-01-12",-0.002886,-0.001442,0.007284,-0.001311,-0.001846,-0.008369,0.001419,-0.001325,0.000124
"2024-01-15",0.000125,-0.001542,0.003902,0.003598,-0.001002,-0.004451,0.001865,-0.001218,0.000722
"2024-01-16",0.003127,0.001039,-0.003365,0.001332,0.001181,0.006074,-0.004228,0.000595,-0.000487
"2024-01-17",-0.021407,-0.002129,-0.000139,0.002975,0.000313,-0.003096,-0.000599,0.000971,0.00072
"2024-01-18",0.004341,0.003557,0.002571,-0.00208,-0.000158,0.00894,0.000448,0.001943,0.00004
"2024-01-19",-0.005196,-0.000143,0.000067,0.001828,0.001884,0.001858,-0.005239,0.001684,-0.00001
"2024-01-22",-0.03374,-0.001691,0.008502,0.000758,0.000006,0.002054,-0.000643,0.000361,0.001102
"2024-01-23",0.010866,0.000753,0.00821,-0.00024,0.000252,0.005669,-0.000345,0.001815,0.000859
"2024-01-24",0.016011,-0.003053,-0.000101,0.000586,0.001799,-0.00426,0.001659,-0.000824,0.003147
"2024-01-25",0.027151,0.001536,-0.002889,-0.000946,0.002026,-0.003001,-0.000741,-0.003817,0.00111
"2024-01-26",-0.002794,-0.003287,-0.003051,0.00131,0.000814,-0.007188,0.000605,-0.00064,0.003115
"2024-01-29",-0.012722,-0.00235,0.012331,0.002408,0.000339,-0.009752,-0.000306,-0.001883,0.000292
"2024-01-30",-0.020216,-0.000822,0.004729,0.003704,0.00194,-0.00146,-0.001064,0.000043,-0.000725
"2024-01-31",-0.015848,-0.003699,0.011078,0.005606,0.001017,0.003322,-0.006483,0.001583,-0.002348
"2024-02-01",-0.002902,0.001268,0.008895,0.00055,-0.000927,0.000527,0.002619,0.001718,-0.001952
"2024-02-02",-0.017184,-0.00507,0.01245,0.00367,-0.000768,-0.003195,0.00197,0.000163,-0.000396
"2024-02-05",-0.012728,-0.010307,0.031234,0.003115,-0.002932,0.00121,-0.007428,0.006014,-0.002187
"2024-02-06",0.045425,0.006151,0.025921,0.001116,0.003239,0.006934,-0.006052,0.005172,-0.004727
"2024-02-07",0.02348,0.004748,0.039696,-0.001608,0.001121,0.003954,-0.010549,0.002205,-0.000551
"2024-02-08",0.012599,0.006816,-0.028475,-0.004148,0.003825,-0.007165,0.004522,-0.003306,-0.003534
"2024-02-19",0.015021,-0.003977,-0.015814,0.00426,-0.001402,0.005644,0.00584,-0.003075,0.002773
"2024-02-20",0.006377,-0.00428,-0.006258,0.000965,-0.001019,0.005225,0.002479,-0.001543,0.000671
"2024-02-21",0.01016,-0.001839,-0.008648,-0.007167,-0.000032,0.001808,0.000375,-0.000789,0.001507
"2024-02-22",0.011788,-0.001116,-0.00794,-0.001972,-0.001186,0.003482,0.004657,-0.002444,0.001238
"2024-02-23",0.005183,0.000457,-0.011339,-0.004095,-0.000085,0.004443,0.00229,-0.002966,0.000889
"2024-02-26",-0.005325,-0.000024,-0.007231,-0.001901,-0.001529,0.000121,0.001062,0.000088,0.000431
"2024-02-27",0.017066,0.002175,-0.00572,-0.000217,0.000698,0.00537,0.002199,0.000963,-0.000181
"2024-02-28",-0.018271,-0.0038,0.02143,0.003127,0.000872,-0.004361,-0.00432,0.001714,0.000707
"2024-02-29",0.024678,0.004398,-0.004234,-0.000463,-0.000604,0.002636,0.002488,0.001393,0.001181
"2024-03-01",0.005305,0.004401,-0.003027,0.0002,-0.00039,-0.000199,0.002704,0.000615,0.000392
"2024-03-04",0.003176,0.000772,0.001728,0.005216,-0.002212,0.001973,0.002509,-0.001178,0.000418
"2024-03-05",0.001199,-0.002604,0.008832,0.003728,-0.001481,-0.001842,-0.000592,-0.000678,-0.000788
"2024-03-06",-0.001909,-0.001044,-0.006787,-0.000081,-0.00029,-0.000507,0.003135,-0.001272,0.000518
"2024-03-07",-0.00732,-0.004458,-0.001686,0.000228,-0.000288,-0.005748,0.000044,-0.000691,0.001404
"2024-03-08",0.007855,0.002354,-0.000093,0.001735,0.000003,0.002991,0.000468,-0.000436,-0.000006
"2024-03-11",0.01102,0.003166,-0.001896,-0.004668,0.000668,0.00306,-0.000091,0.001308,-0.001332
"2024-03-12",-0.001443,0.001538,-0.004979,-0.007077,0.000026,0.000461,0.000568,0.001142,0.000167
"2024-03-13",-0.003529,0.00151,-0.00094,-0.000037,-0.001062,0.000659,-0.000974,-0.000135,-0.000249
"2024-03-14",-0.002609,-0.001339,0.000199,0.002662,0.000584,-0.0006,-0.000688,-0.001415,0.000374
"2024-03-15",0.00701,0.002386,-0.006719,0.003306,0.000999,0.001258,-0.001142,-0.000347,0.00007
"2024-03-18",0.011263,0.002461,-0.00377,-0.002336,-0.000277,0.003147,0.000697,-0.000604,0.000056
"2024-03-19",-0.007372,-0.000528,-0.003164,-0.002149,-0.000519,0.000174,-0.000078,0.00005,0.000255
"2024-03-20",0.003141,-0.000188,-0.003921,-0.003065,-0.000044,0.00294,0.000243,-0.00059,0.000826
"2024-03-21",-0.002309,-0.002162,-0.001541,-0.000828,-0.000347,-0.001782,0.00138,-0.001964,0.001102
"2024-03-22",-0.011945,-0.001343,0.000951,0.004789,0.000222,-0.00152,-0.000561,-0.000365,-0.000457
"2024-03-25",-0.009928,-0.003652,0.005271,0.003736,-0.00061,-0.006017,-0.00068,-0.000108,-0.001266
"2024-03-26",0.001421,-0.001885,0.000026,-0.002903,-0.00049,-0.001982,0.001059,-0.000352,0.000092
"2024-03-27",-0.016707,-0.004384,0.001064,0.005027,0.000646,-0.004104,-0.004953,0.000876,-0.000723
"2024-03-28",0.00868,0.003037,-0.004052,-0.00244,-0.000389,0.002222,0.003799,-0.000877,0.001636
"2024-03-29",0.008513,-0.000982,-0.002081,0.002686,-0.000635,-0.004151,-0.000276,-0.000218,-0.000183
"2024-04-01",0.016022,0.004506,-0.000796,-0.004188,0.000865,0.001368,0.000733,0.000625,-0.000495
"2024-04-02",-0.003491,-0.001799,-0.001948,-0.002633,0.0006,-0.002133,-0.002237,0.000332,0.000312
"2024-04-03",-0.002347,-0.002706,0.001458,0.002274,0.000101,-0.005815,-0.001956,-0.000158,-0.000337
"2024-04-08",-0.009759,-0.004728,0.008077,0.006338,-0.000064,-0.005825,0.001509,-0.000783,-0.00034
"2024-04-09",0.002051,0.003303,-0.004283,-0.006004,0.000233,0.0013,-0.001902,0.00084,-0.000977
"2024-04-10",-0.008996,-0.002904,0.001858,0.003366,0.000155,-0.001155,-0.002191,0.00103,-0.000556
"2024-04-11",0.002951,-0.001879,0.00148,0.003423,0.001463,-0.003644,-0.000952,-0.000826,0.000468
"2024-04-12",-0.004936,-0.001326,-0.000321,0.005812,-0.001595,-0.003143,-0.00179,0.000721,-0.001187
"2024-04-15",0.015004,-0.002585,0.026413,0.005701,0.000414,-0.008148,-0.00212,0.004518,-0.002456
"2024-04-16",-0.018199,-0.003849,0.023387,0.00548,0.00077,-0.006709,-0.004044,0.00292,-0.004171
"2024-04-17",0.022711,0.006613,-0.020648,-0.001202,0.001361,0.007021,0.002945,-0.00223,0.00198
"2024-04-18",0.001301,0.000873,0.000327,0.002394,-0.001383,-0.000519,-0.000885,0.001519,0.000048
"2024-04-19",-0.005107,-0.003902,0.001414,0.001233,-0.000541,-0.002881,0.000853,0.000247,0.000705
"2024-04-22",-0.007503,0.001701,0.001636,-0.00264,-0.00251,-0.004176,-0.003772,0.001287,-0.00253
"2024-04-23",-0.008539,0.00206,-0.011278,-0.002232,-0.00009,0.004231,-0.001074,0.000211,-0.000083
"2024-04-24",0.00732,0.00329,-0.006847,0.00475,-0.000014,0.002349,0.000915,-0.001703,0.000268
"2024-04-25",0.001551,0.00104,-0.002696,-0.001822,0.000138,0.001404,-0.000235,-0.001304,0.000368
"2024-04-26",0.014719,0.005441,0.002159,0.00182,0.001437,0.001968,0.000228,-0.000162,0.000626
"2024-04-29",0.014142,0.004249,-0.004514,-0.007494,0.001115,0.004625,-0.000662,-0.000979,0.000548
"2024-04-30",-0.003766,-0.002309,-0.00073,0.001039,-0.001277,-0.001748,-0.002408,-0.000749,-0.000408
"2024-05-06",0.016369,0.000325,-0.002508,-0.002251,0.000647,0.003312,0.000391,0.002235,-0.001062
"2024-05-07",0.000337,0.000099,-0.002576,-0.00357,-0.000761,0.003872,-0.00067,-0.000983,-0.000044
"2024-05-08",-0.008963,-0.002413,-0.000481,0.00126,-0.000398,0.0005,-0.001726,-0.001844,-0.000345
"2024-05-09",0.012207,0.000251,0.000209,-0.002893,0.00025,-0.001141,0.000357,0.001091,-0.001396
"2024-05-10",-0.000334,-0.002153,0.003292,0.001105,0.001122,-0.003852,0.000148,0.001101,0.000229
"2024-05-13",-0.000736,-0.001754,0.006672,0.003273,-0.000663,-0.005395,0.000585,0.0015,-0.000079
"2024-05-14",0.000179,-0.001588,-0.004093,-0.000134,-0.000329,-0.000899,0.001855,0.001443,0.001088
"2024-05-15",-0.008405,0.000211,-0.001618,-0.000156,-0.000008,0.002191,-0.001706,0.000197,0.001013
"2024-05-16",0.000377,0.001808,-0.004444,-0.002908,0.001648,0.003403,0.001004,0.000546,0.001556
"2024-05-17",0.010157,0.002916,-0.000857,-0.003613,0.001719,0.002733,-0.000335,0.000065,0.00031
"2024-05-20",0.005328,0.00084,0.000622,0.00189,-0.001089,0.000813,0.00116,-0.000913,-0.000545
"2024-05-21",-0.004744,-0.00087,0.001513,0.001294,0.000051,-0.000347,-0.000192,0.0005,-0.00034
"2024-05-22",0.000231,0.00125,-0.002662,-0.005858,0.00067,0.002428,0.001166,-0.000673,-0.000472
"2024-05-23",-0.014685,-0.001804,-0.001971,0.003204,0.000064,0.00096,-0.002265,0.000722,-0.001764
"2024-05-24",-0.009467,-0.003584,0.000174,0.001432,-0.000009,-0.006134,0.000418,-0.001291,0.001099
"2024-05-27",0.010744,0.000422,0.001425,0.003511,0.000374,-0.003647,0.002118,0.000299,0.000517
"2024-05-28",-0.008522,-0.00098,0.000372,0.000009,-0.001633,-0.001761,-0.001437,-0.000413,-0.000479
"2024-05-29",0.000919,0.000396,-0.001575,-0.0011,0.000104,-0.000044,0.001043,0.000245,-0.000946
"2024-05-30",-0.005029,0.001853,0.003569,-0.000405,0.000033,-0.004348,-0.001707,-0.000681,-0.001658
"2024-05-31",-0.001704,0.000219,-0.003152,-0.000252,-0.000398,-0.000381,0.000879,-0.001167,0.000202
"2024-06-03",-0.002617,0.000903,0.007518,0.004936,-0.000398,0.000607,0.000517,0.000376,-0.003319
"2024-06-04",0.010368,-0.000803,0.010544,0.003628,0.000723,-0.002636,0.001189,0.003153,-0.000365
"2024-06-05",-0.008854,0.000311,0.007033,-0.001826,-0.001554,-0.001912,-0.002222,-0.000433,-0.000651
"2024-06-06",-0.004501,-0.000815,0.013862,0.005992,-0.000081,-0.004192,0.000584,0.001912,-0.001703
"2024-06-07",-0.000919,-0.002623,-0.013295,-0.002118,0.001602,-0.001881,0.001043,-0.003125,0.002725
"2024-06-11",-0.004544,0.003105,-0.000899,-0.003159,-0.003123,0.001424,-0.000171,0.000535,-0.00204
"2024-06-12",0.00313,-0.000032,-0.006677,-0.000062,-0.000812,0.002677,0.002834,-0.001455,0.001512
"2024-06-13",-0.005774,0.001476,-0.000938,-0.000447,-0.000781,0.002056,-0.002465,0.000589,-0.002594
"2024-06-14",0.001889,0.001336,-0.001395,0.002825,0.00149,-0.002132,0.002345,0.000433,0.001778
"2024-06-17",-0.00292,0.000162,0.004971,0.000124,-0.001652,-0.001207,0.000539,0.000013,-0.000648
"2024-06-18",0.004159,0.000672,-0.004583,0.000953,0.001505,0.000932,0.002578,-0.00165,0.002293
"2024-06-19",-0.007426,-0.00118,-0.00573,0.00194,0.000913,-0.000185,0.001126,-0.001202,0.000185
"2024-06-20",-0.009601,-0.000454,0.001809,0.001988,-0.000618,0.000267,-0.00655,-0.001387,-0.003078
"2024-06-21",-0.000794,-0.000117,-0.000645,0.00375,0.000095,-0.003924,0.000855,-0.000504,-0.001068
"2024-06-24",-0.014258,-0.002598,0.008351,0.002559,-0.000677,-0.002628,-0.000349,0.000677,0.000344
"2024-06-25",-0.006029,-0.002704,-0.005666,0.000738,0.000682,-0.002772,0.000775,-0.000478,0.001679
"2024-06-26",0.010131,0.005459,-0.006876,-0.003578,0.001646,-0.000039,0.001468,0.0001,0.000471
"2024-06-27",-0.012974,-0.003528,-0.000707,-0.000056,-0.000344,-0.00393,0.001045,-0.000104,0.000349
"2024-06-28",0.004976,-0.000248,-0.00196,0.006187,0.000793,-0.002697,0.003868,-0.001968,0.001633
"2024-07-01",0.010231,-0.000418,0.000255,0.002355,0.001187,-0.001555,0.003033,-0.001639,0.001252
"2024-07-02",-0.005826,-0.002766,-0.005066,-0.004169,0.002192,0.000469,-0.000293,-0.000962,0.002983
"2024-07-03",-0.005646,0.001155,0.0028,-0.003731,0.001601,-0.001883,-0.000778,-0.000817,0.001196
"2024-07-04",-0.010302,-0.001949,0.005761,0.005021,0.000103,-0.00172,-0.000575,0.000071,-0.0003
"2024-07-05",0.001057,0.000307,-0.002579,0.000076,-0.001043,-0.001375,-0.000404,0.000017,0.000594
"2024-07-08",-0.010635,-0.002558,0.005055,0.003696,-0.001206,-0.002184,0.000272,-0.000805,-0.000754
"2024-07-09",0.013821,0.003921,-0.002443,0.004311,0.000642,-0.001387,0.003933,0.000047,0.000029
"2024-07-10",-0.005057,0.002717,0.002824,-0.001683,-0.000125,0.000688,-0.000796,0.000964,-0.001574
"2024-07-11",0.014477,0.003065,-0.004706,-0.006232,0.000932,0.000661,0.000526,0.000279,0.001363
"2024-07-12",-0.000088,0.000144,0.000963,-0.001416,0.001526,-0.000288,-0.000883,0.000734,0.000689
"2024-07-15",-0.001057,-0.003348,0.004861,0.002468,-0.000604,-0.00101,0.000413,-0.001238,-0.00047
"2024-07-16",0.003522,0.002157,-0.001342,-0.001119,0.000842,0.001153,0.001724,0.000478,-0.000496
"2024-07-17",-0.003371,-0.000732,-0.000959,-0.004229,-0.000536,-0.001849,-0.00395,0.002509,-0.001326
"2024-07-18",0.005991,-0.003302,0.007053,-0.001641,-0.001614,-0.000415,0.001227,0.000038,0.000216
"2024-07-19",0.001241,0.000935,-0.000283,-0.004065,-0.001214,-0.001572,0.00004,-0.001165,-0.001534
"2024-07-22",-0.005015,0.000957,-0.003067,-0.000579,-0.000391,0.000699,0.001433,-0.00099,0.001735
"2024-07-23",-0.022341,-0.003771,-0.003132,-0.001582,0.002061,0.00085,0.000506,-0.002566,0.002366
"2024-07-24",-0.007276,-0.002638,0.00245,0.002419,0.000767,-0.002859,0.001021,-0.001915,0.000202
"2024-07-25",-0.003616,-0.000909,-0.001776,-0.006001,-0.000391,-0.000946,0.000437,0.000876,-0.000545
"2024-07-26",0.006943,0.001542,-0.002204,0.00053,0.000298,-0.00278,0.001271,-0.000411,0.001808
"2024-07-29",-0.002289,-0.001849,-0.003989,0.00246,0.00176,0.005096,0.000239,-0.002403,0.00358
"2024-07-30",-0.003986,-0.000979,-0.002106,-0.003386,0.000256,0.000907,0.000462,-0.001634,0.001182
"2024-07-31",0.026978,0.007884,0.001346,-0.002115,-0.000204,0.000781,-0.000145,0.00271,-0.001232
"2024-08-01",-0.005157,-0.001376,-0.00248,0.000049,0.00017,0.000414,0.001085,-0.002564,0.00191
"2024-08-02",-0.009886,-0.004609,0.003238,-0.001918,-0.000658,-0.002574,0.000121,-0.000592,0.000739
"2024-08-05",-0.016279,-0.003438,0.004767,-0.0053,-0.001219,-0.003947,-0.001147,0.002288,0.000743
"2024-08-06",0.005605,0.002953,-0.005154,-0.003036,-0.000289,0.001107,0.000106,0.000309,-0.000881
"2024-08-07",-0.000075,-0.001001,-0.001956,0.002365,0.000159,-0.000455,-0.001029,0.000643,-0.000124
"2024-08-08",0.000257,-0.00085,0.001449,-0.000872,0.001431,-0.003524,-0.002824,0.001069,-0.000091
"2024-08-09",-0.005025,0.00103,-0.002179,0.004898,0.002246,-0.000237,-0.001093,0.001115,-0.000025
"2024-08-12",-0.001812,-0.000898,0.000329,0.002224,0.000602,-0.001069,-0.002297,0.001024,-0.001175
"2024-08-13",0.003182,0.000578,-0.002222,0.00138,0.000377,-0.000585,0.00122,-0.000456,-0.000421
"2024-08-14",-0.009523,-0.001546,-0.003982,0.000102,-0.000138,0.000818,0.001545,-0.000852,0.00176
"2024-08-15",0.008561,0.000841,0.000704,-0.002091,0.000485,0.001058,0.000154,-0.001576,0.002857
"2024-08-16",-0.002806,0.001227,-0.002506,0.00284,0.000158,-0.001285,-0.000891,-0.000365,-0.000262
"2024-08-19",0.004777,-0.000675,0.003057,0.001577,0.001351,-0.002329,-0.001281,0.001162,0.001363
"2024-08-20",-0.011743,-0.001842,-0.000076,0.001964,-0.000477,-0.000409,-0.000307,-0.000584,-0.000486
"2024-08-21",-0.004794,0.001108,-0.001754,0.001599,-0.000131,0.000241,-0.000102,0.000803,-0.000388
"2024-08-22",-0.005364,-0.001896,0.001917,0.003939,0.000742,-0.000327,-0.003964,0.000657,-0.000038
"2024-08-23",0.001955,0.000255,0.004419,-0.000369,-0.001188,-0.001056,-0.00148,-0.000215,0.001042
"2024-08-26",-0.000447,0.002781,-0.005806,-0.002735,0.001396,-0.000099,0.000355,-0.001113,0.000301
"2024-08-27",-0.006476,-0.002407,0.001845,0.000201,0.000205,-0.00094,-0.002671,0.001419,-0.00168
"2024-08-28",-0.003362,-0.000009,-0.002911,-0.000906,-0.001461,-0.003546,0.000236,-0.000995,0.000042
"2024-08-29",0.000488,0.004535,-0.001136,-0.002879,-0.002192,0.000507,0.000253,0.001527,0.000323
"2024-08-30",0.011953,0.004909,-0.002263,-0.002078,0.000526,0.004156,0.001594,0.001035,0.001096
"2024-09-02",-0.014481,-0.004319,-0.001994,0.001696,-0.000024,-0.000203,-0.001954,-0.001989,0.001547
"2024-09-03",0.003589,0.001134,0.001125,-0.003465,-0.001598,-0.000847,0.001812,0.001027,0.000186
"2024-09-04",-0.005516,-0.001278,0.002446,-0.002046,-0.001451,-0.000893,-0.001365,0.000908,-0.001506
"2024-09-05",0.003037,0.000432,-0.002013,-0.001138,0.00062,0.000645,0.000207,0.00125,-0.000179
"2024-09-06",-0.009841,-0.002765,0.002737,0.002745,0.000559,-0.000984,0.000196,-0.000352,0.001356
"2024-09-09",-0.010934,-0.000523,-0.003665,-0.000806,-0.000955,-0.001865,0.001188,-0.000795,0.000902
"2024-09-10",0.000957,0.002171,-0.003124,0.000027,-0.001664,-0.002001,0.000152,-0.000858,-0.000015
"2024-09-11",-0.003544,0.002592,0.003509,-0.002444,-0.00076,0.000563,-0.001618,0.002509,-0.002647
"2024-09-12",-0.002918,-0.001369,0.000026,0.000041,0.000751,0.000354,-0.002685,-0.001798,0.001787
"2024-09-13",-0.005649,-0.002036,0.000561,0.003961,-0.000181,-0.001018,-0.002647,-0.001373,0.001939
"2024-09-18",0.004763,-0.001477,0.004479,0.002282,-0.000243,-0.000372,0.000208,0.001789,-0.000281
"2024-09-19",0.00971,0.001574,-0.003922,-0.005497,0.000845,-0.000034,0.002298,-0.000317,0.002597
"2024-09-20",-0.001026,-0.00114,-0.000188,0.000854,-0.000852,-0.000628,0.001267,-0.000343,0.001658
"2024-09-23",0.002324,0.000298,-0.001,-0.001022,0.000372,0.00122,0.000254,-0.001473,0.002326
"2024-09-24",0.040317,0.005116,0.002482,-0.004086,0.002151,0.004313,-0.001847,0.001099,-0.0012
"2024-09-25",0.011072,-0.000384,-0.001291,-0.001606,0.00489,0.002003,0.001562,-0.000955,0.00168
"2024-09-26",0.040972,0.006865,0.004622,-0.00643,0.002073,0.003376,-0.001469,0.004011,0.000092
"2024-09-27",0.043761,0.009428,-0.001083,-0.007312,-0.001649,0.005555,0.002172,0.003648,-0.003105
"2024-09-30",0.092474,0.013676,-0.011881,-0.000223,0.000288,0.014037,-0.00451,0.00217,-0.007026
"2024-10-08",0.06142,0.029554,-0.018268,0.003949,0.002638,0.023683,-0.007789,0.001662,-0.006754
"2024-10-09",-0.070085,-0.0066,0.015542,0.002885,-0.001682,-0.005679,-0.000395,-0.001896,0.003433
"2024-10-10",0.006166,-0.011825,-0.003692,0.000409,0.002089,0.00261,-0.002492,-0.001824,-0.000226
"2024-10-11",-0.029656,-0.009885,0.001975,0.002683,0.000488,-0.001957,0.002113,-0.000796,0.00153
"2024-10-14",0.023309,0.009818,-0.007276,0.006665,0.000993,0.006808,0.00121,0.000003,0.000849
"2024-10-15",-0.025959,-0.000818,-0.00485,0.00168,-0.001296,-0.000403,0.003761,-0.00037,0.00152
"2024-10-16",-0.000961,-0.002416,-0.0054,0.000948,0.001735,0.000225,0.000907,0.000091,0.00091
"2024-10-17",-0.009014,0.004328,-0.005554,0.004963,-0.001416,0.003738,-0.00073,-0.000804,-0.000026
"2024-10-18",0.034237,0.016417,0.001237,0.004255,-0.000889,0.002952,-0.003944,0.000082,-0.002253
"2024-10-21",0.008243,0.012483,-0.010527,0.00305,-0.000684,0.008992,0.000595,-0.00126,0.001336
"2024-10-22",0.006083,-0.00693,0.002866,-0.004703,-0.000682,-0.005235,0.00438,-0.001558,0.001889
"2024-10-23",0.004681,0.000548,-0.000104,-0.002683,0.000257,0.00184,-0.004148,-0.000865,0.000066
"2024-10-24",-0.007713,0.00122,-0.008066,0.004132,0.000075,0.001196,-0.003973,0.000264,0.001619
"2024-10-25",0.00907,0.002086,-0.000163,-0.005097,-0.001089,0.00082,-0.000006,-0.002157,-0.001192
"2024-10-28",0.009101,0.000254,-0.00815,-0.000162,0.000961,0.002934,0.000991,-0.001602,0.004924
"2024-10-29",-0.009636,-0.000909,-0.001138,0.005567,-0.000827,0.004126,-0.002227,0.000939,0.000862
"2024-10-30",-0.003384,-0.00356,-0.000039,0.001994,0.000388,-0.000946,0.004222,-0.001925,0.003818
"2024-10-31",0.003973,0.000353,0.000365,-0.004996,0.000016,0.001127,0.003723,-0.004111,0.002172
"2024-11-01",-0.006199,-0.007793,0.010011,-0.002415,0.000352,-0.009127,-0.003293,0.003408,-0.002406
"2024-11-04",0.015185,0.004583,-0.006161,0.001256,-0.001224,-0.004774,0.001075,0.001388,-0.001424
"2024-11-05",0.026337,0.011749,-0.00232,0.001308,0.00036,0.003728,-0.001629,-0.001684,0.000694
"2024-11-06",0.001191,0.003512,-0.003059,-0.001554,0.000626,0.001066,0.000325,-0.000839,0.002044
"2024-11-07",0.025415,0.005962,-0.004565,0.001606,0.002504,-0.003259,-0.001241,0.001891,0.003046
"2024-11-08",-0.005422,-0.001462,0.00125,-0.001393,-0.002031,0.000683,-0.000358,-0.002716,-0.000839
"2024-11-11",0.007768,0.004539,0.000212,-0.005859,-0.001717,-0.005052,0.002746,-0.001209,-0.003756
"2024-11-12",-0.010861,-0.003965,-0.001345,-0.000748,0.000824,-0.001444,0.00203,0.001551,-0.000284
"2024-11-13",0.004511,-0.000226,-0.002141,0.001567,0.000064,-0.001356,-0.001969,0.000295,-0.002372
"2024-11-14",-0.021327,-0.003955,0.000101,0.00237,0.000186,-0.000626,-0.002724,0.000633,-0.000521
"2024-11-15",-0.016535,-0.002724,-0.00385,-0.000929,0.001959,-0.001375,-0.001384,0.00068,0.001654
"2024-11-18",-0.008106,-0.000421,0.004086,0.000899,0.012218,-0.000417,-0.006188,0.001743,0.000269
"2024-11-19",0.009234,0.002959,-0.001015,-0.001627,-0.005067,-0.003154,0.004031,-0.002404,-0.00173
"2024-11-20",0.007278,0.001488,-0.006189,-0.001466,-0.000667,0.003789,0.001187,-0.002246,0.002484
"2024-11-21",0.000718,-0.00252,-0.004415,0.002342,-0.000907,-0.000805,0.00013,-0.001133,0.000397
"2024-11-22",-0.033351,-0.00663,0.000982,-0.001343,-0.000577,-0.000627,0.000898,0.000917,0.001536
"2024-11-25",-0.001262,-0.000436,-0.00926,-0.004299,-0.000723,-0.000827,0.00055,-0.000552,0.000029
"2024-11-26",-0.005069,-0.004934,0.00037,0.0016,-0.000644,-0.005959,-0.002101,0.000941,0.001269
"2024-11-27",0.018558,0.004576,0.002799,-0.00016,-0.001658,0.000866,0.000007,-0.000124,-0.00103
"2024-11-28",-0.00648,-0.00202,-0.005693,0.002014,0.00046,-0.000948,-0.000506,-0.002072,0.001327
"2024-11-29",0.012793,0.004599,-0.000069,0.000642,-0.00052,-0.001004,0.001369,0.001496,-0.000122
"2024-12-02",0.012419,0.00208,-0.002817,0.001942,0.0012,0.001704,0.000273,-0.000298,0.002262
